3001182,2000-04-08
3001183,1999-03-21
3001184,1982-04-08
3001185,2003-11-22
3001186,1983-01-21
3001187,2003-09-21
3001188,1999-11-27
3001189,2001-02-06
3001190,1999-09-10
3001191,1993-03-06
3001192,2001-04-28
3001193,1999-05-17
3001194,2003-11-15
3001195,1998-09-11
3001196,1997-06-29
3001197,1995-10-10
3001198,2002-02-18
3001199,1999-12-09
3001200,2000-05-17
3001201,2002-11-25
3001202,1997-07-15
3001203,1992-11-11
3001204,1990-09-08
3001205,1997-03-24
3001206,1978-07-06
3001207,2003-11-05
3001208,1994-10-26
3001209,2004-07-17
3001210,2000-09-24
3001211,1992-11-06
3001212,2000-08-02
3001213,1978-10-26
3001214,2001-01-05
3001215,2000-05-03
3001216,1999-10-25
3001217,1990-07-19
3001218,1990-09-29
3001219,2000-01-03
3001220,2002-05-06
3001221,1995-01-10
3001222,1997-02-28
3001223,1995-12-09
3001224,2003-11-18
3001225,1987-05-27
3001226,1987-04-13
3001227,2001-09-23
3001228,1997-01-02
3001229,2000-08-12
3001230,2002-03-19
3001231,2000-02-08
3001232,1998-11-05
3001233,2003-08-07
3001234,2001-11-13
3001235,1995-09-27
3001236,1991-10-18
3001237,1994-10-29
3001238,1988-04-10
3001239,2002-06-03
3001240,1976-08-14
3001241,2000-03-11
3001242,2000-10-31
3001243,2000-07-25
3001244,1998-10-16
3001245,2002-10-17
3001246,2001-11-09
3001247,2002-05-08
3001248,2003-01-03
3001249,1989-04-13
3001250,1999-10-12
3001251,2003-06-25
3001252,2002-08-15
3001253,1999-04-01
3001254,2002-03-28
3001255,1999-02-06
3001256,1997-12-14
3001257,2001-03-15
3001258,1994-02-11
3001259,2002-03-24
3001260,2003-07-28
3001261,2000-06-18
3001262,1996-09-06
3001263,2001-08-03
3001264,2004-05-04
3001265,2004-08-11
3001266,2000-08-22
3001267,1987-04-30
3001268,2000-04-01
3001269,1999-07-26
3001270,1988-06-30
3001271,1999-09-08
3001272,1997-07-08
3001273,1997-06-10
3001274,2002-08-09
3001275,1995-08-06
3001276,2003-11-16
3001277,2002-10-13
3001278,2000-12-06
3001279,1995-08-20
3001280,1999-08-16
3001281,1998-08-14
3001282,1999-07-06
3001283,2001-06-25
3001284,2002-02-05
3001285,2002-07-15
3001286,2000-08-05
3001287,2000-04-30
3001288,2003-01-21
3001289,2000-12-31
3001290,2002-11-03
3001291,1993-05-29
3001292,2000-07-17
3001293,2004-02-28
3001294,1996-05-15
3001295,1998-06-04
3001296,2002-03-10
3001297,1995-03-27
3001298,1984-08-26
3001299,1999-03-16
3001300,2002-12-10
3001301,2001-09-18
3001302,2001-09-24
3001303,2001-11-28
3001304,1995-02-16
3001305,2003-06-18
3001306,2004-06-01
3001307,1982-06-26
3001308,2002-08-21
3001309,1970-03-02
3001310,2002-05-20
3001311,2002-11-11
3001312,2002-08-16
3001313,2002-04-06
3001314,2002-02-24
3001315,2000-12-09
3001316,1993-05-26
3001317,1999-03-08
3001318,2000-12-18
3001319,1994-06-10
3001320,2001-05-08
3001321,2002-02-09
3001322,2002-01-02
3001323,1995-02-25
3001324,1997-08-24
3001325,2002-05-02
3001326,1981-02-13
3001327,2000-04-04
3001328,1999-03-09
3001329,2001-09-05
3001330,2003-03-17
3001331,2000-01-07
3001332,2003-10-04
3001333,1996-01-02
3001334,2002-04-18
3001335,1968-07-11
3001336,2000-02-08
3001337,1986-06-23
3001338,1999-01-24
3001339,2001-09-27
3001340,2002-04-16
3001341,1998-08-03
3001342,2002-05-20
3001343,2002-04-02
3001344,1999-03-03
3001345,1970-09-06
3001346,2001-11-20
3001347,2002-09-01
3001348,1993-04-04
3001349,2001-03-02
3001350,1979-10-18
3001351,2001-10-12
3001352,1999-09-01
3001353,2002-08-25
3001354,1982-03-11
3001355,2000-07-14
3001356,1996-11-25
3001357,1993-12-17
3001358,2000-03-20
3001359,1974-01-26
3001360,1999-06-16
3001361,1998-10-30
3001362,2004-08-26
3001363,1984-09-06
3001364,1999-01-25
3001365,2001-11-07
3001366,1996-09-06
3001367,2001-09-26
3001368,2002-09-22
3001369,1999-07-12
3001370,2002-07-04
3001371,2002-04-22
3001372,2004-03-13
3001373,2004-03-14
3001374,1999-05-13
3001375,2001-06-27
3001376,2001-06-26
3001377,1976-11-12
3001378,1993-09-13
3001379,2001-03-30
3001380,1999-04-09
3001381,2003-05-09
3001382,1999-01-27
3001383,1992-08-27
3001384,2001-02-22
3001385,1991-05-02
3001386,2003-08-02
3001387,2002-06-13
3001388,1997-09-02
3001389,2002-09-27
3001390,1999-09-17
3001391,1990-02-10
3001392,1991-04-16
3001393,2001-10-01
3001394,2002-02-02
3001395,2003-04-18
3001396,2001-05-24
3001397,1985-09-10
3001398,2001-02-20
3001399,2003-01-21
3001417,1998-05-05
3001418,1991-07-16
3001467,1991-07-16
3001468,1991-07-16
3001524,1991-07-16
3001531,1991-04-16
3001539,1991-07-16
3001541,1991-07-16
3001543,1991-07-18
3001545,1991-07-16
3001548,1991-07-16
3001550,1991-07-16
3001551,1980-01-01
3001552,1990-01-01
3001674,1991-07-16
3001681,1989-10-01
3001697,1991-07-20
3001709,1991-07-16
3001732,1989-05-21
3001740,1981-06-02
3001748,1992-08-26
3001789,1945-04-04
3001826,1991-07-16
3001829,1991-07-16
3001838,1991-07-16
3001873,1976-08-12
3001882,1991-07-16
3001885,1990-11-15
3001889,1991-07-16
3001892,1991-07-16
3001915,1988-07-16
3002297,1991-07-16
3002554,1989-05-22
3002562,1981-06-03
3002570,1992-08-27
